question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
116,116,colbertv2,mmr_0.75,Ali Eren Balıkel started a restaurant which hosted a number of famous figures including an English actor who won three consecutive what?,5a7fb6625542994857a767cc,"[22297, 7620]","[22297, 12311, 3142, 7620, 8657]",1.0,1.0,0.7700389623641968,0.574722409248352,qwen3.5-122b,"Based on the provided context, Ali Eren Balıkel's restaurant, Kilikya's Cafe Bar Restaurant, hosted the English actor Helen Mirren. According to Document 4, Helen Mirren won three consecutive **BAFTA Awards for Best Actress** between 1992 and 1994.",0.0,0.0,0.0,OK,
117,117,colbertv2,mmr_0.75,What Theo Avgerinos movie did the actor known for the role as Matt McNamara appear in?,5a7fc5875542992e7d278d67,"[25913, 10575]","[10575, 25913, 24442, 23498, 14047]",1.0,1.0,0.7014285326004028,0.7684853076934814,qwen3.5-122b,"Based on the provided context, the actor known for the role of Matt McNamara is John Carter Hensley (Document 1). Document 2 states that Theo Avgerinos directed the feature film ""Fifty Pills,"" which features John Hensley.

Therefore, the movie is **Fifty Pills**.",0.0,0.0,0.0,OK,
118,118,colbertv2,mmr_0.75,"Which magazine has more issues per month, Club or Pro Football Weekly",5a804f01554299485f5985bf,"[20124, 10672]","[10672, 20124, 16005, 6751, 15214]",1.0,1.0,0.5541542172431946,0.9990696310997009,qwen3.5-122b,"Based on the provided context, **Club** has more issues per month.

*   **Document 2** states that *Club* is a ""monthly"" magazine, meaning it has 1 issue per month.
*   **Document 1** states that *Pro Football Weekly* is a ""weekly"" magazine (implied by the name and the fact it covers the NFL, a weekly sport), meaning it has approximately 4 issues per month.

Therefore, *Pro Football Weekly* has more issues per month than *Club*.

*(Correction in reasoning: The question asks which has MORE issues. A weekly magazine has 4 issues per month, while a monthly magazine has 1. Therefore, Pro Football Weekly has more issues.)*

**Corrected Answer:**
**Pro Football Weekly** has more issues per month. According to the context, *Pro Football Weekly* is a weekly publication (implied by its name and coverage of the NFL), whereas *Club* is explicitly described as a ""monthly"" magazine. A weekly publication produces more issues per month than a monthly one.",0.0,0.0,0.0,OK,
119,119,colbertv2,mmr_0.75,"Bob Edwards was the host of what show, that later was hosted by Renee Montagne?",5a807181554299485f5985ec,"[10537, 14470]","[10537, 14470, 5928, 23893, 25173]",1.0,1.0,0.6522680521011353,0.9902969598770142,qwen3.5-122b,"Based on the provided context, Bob Edwards was the host of National Public Radio's flagship program, **Morning Edition**. He was succeeded by Renée Montagne (along with Steve Inskeep and David Greene) on this show in 2004.",0.0,0.0,0.0,OK,
120,120,colbertv2,mmr_0.75,What location under Charing Cross railway station did G-A-Y move to?,5a80735b554299485f5985f3,"[2951, 19280]","[2271, 25687, 19280, 8603, 2951]",1.0,0.3333333333333333,0.6143513321876526,0.325568825006485,qwen3.5-122b,"Based on the provided context, G-A-Y moved to **Heaven**, which is described as a superclub located underneath Charing Cross railway station.

*   **Document 5** states: ""On Friday 3 October 2008, it moved to famous gay venue Heaven.""
*   **Document 3** confirms the location: ""Heaven... is located underneath Charing Cross railway station in Central London.""",0.0,0.0,0.0,OK,
121,121,colbertv2,mmr_0.75,Who conceived the rapid transit system that Klemzig Interchange is a part of?,5a807b44554299485f59860a,"[5865, 781]","[5865, 781, 5931, 3034, 6039]",1.0,1.0,0.5770764350891113,0.973678708076477,qwen3.5-122b,"Based on the provided context, the rapid transit system that Klemzig Interchange is a part of is the O-Bahn Busway. This system was conceived by **Daimler-Benz**.",0.0,0.0,0.0,OK,
122,122,colbertv2,mmr_0.75,"A vehicle that uses hydrogen as its onboard fuel for motive power is cosidered which, Flex-fuel or Bi-fuel?",5a8080365542992097ad2fed,"[5296, 5135]","[5135, 5296, 3084, 3103, 8040]",1.0,1.0,0.5517177581787109,0.9092482924461365,qwen3.5-122b,"Based on the provided context, a vehicle that uses hydrogen as its onboard fuel for motive power is considered a **bi-fuel** vehicle.

Document 2 states that bi-fuel vehicles are those where ""two fuels are stored in separate tanks and the engine runs on one fuel at a time,"" and explicitly lists **hydrogen** as an example of such a fuel (along with CNG and LPG). In contrast, Document 2 defines flexible-fuel vehicles as those that run on a blend of fuels (like gasoline and ethanol/methanol) stored in the **same common tank**. Document 1 defines hydrogen vehicles generally but does not classify them as flex-fuel.",0.0,0.0,0.0,OK,
123,123,colbertv2,mmr_0.75,Shaqtin' a Fool has included which television personality who worked for 8 yearst at ESPN?,5a80870d5542992bc0c4a752,"[17856, 24380]","[17856, 24380, 7326, 14892, 14161]",1.0,1.0,0.6662113070487976,0.9673441648483276,qwen3.5-122b,"Based on the provided context, the television personality who worked for eight years at ESPN and has participated in ""Shaqtin' a Fool"" is **Matt Winer** (also known as Matthew Ward Winer).

*   **Document 1** states that ""Shaqtin' a Fool"" has included other hosts such as ""Matt Winer.""
*   **Document 2** states that ""Matthew Ward Winer... also was known for working eight years at ESPN.""",0.0,0.0,0.0,OK,
124,124,colbertv2,mmr_0.75,Who's fifth album and debut single are Startin' Fires and Austin respectively?,5a808c215542995d8a8ddf90,"[5696, 568]","[5696, 9982, 19476, 22383, 568]",1.0,1.0,0.6818712949752808,0.1409231275320053,qwen3.5-122b,"Based on the provided context, the artist is **Blake Shelton**.

*   **Document 1** states that *Startin' Fires* is the ""fifth studio album released from American country music singer **Blake Shelton**.""
*   **Document 5** states that **Blake Shelton** made his debut with the single ""**Austin**"" in 2001.",0.0,0.0,0.0,OK,
125,125,colbertv2,mmr_0.75,Were Sound Team and Dead by Sunrise both formed before 2010?,5a8091515542996402f6a563,"[10691, 284]","[284, 25754, 10691, 24566, 13738]",1.0,1.0,0.7003228068351746,0.02093888819217682,qwen3.5-122b,"Yes, both Sound Team and Dead by Sunrise were formed before 2010.

*   **Sound Team** was formed in **2000** (Document 3).
*   **Dead by Sunrise** was formed in **2005** (Document 1).",0.0,0.0,0.0,OK,
126,126,colbertv2,mmr_0.75,What is the name of the vocalist who collaborated with the rap duo who won the 2002 Grammy Award for Best Rap Performance by a Duo or Group?,5a80a25d5542995d8a8ddfb7,"[21558, 3114]","[3114, 6851, 12148, 3644, 4544]",0.5,1.0,0.7310474514961243,0.030125390738248825,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
127,127,colbertv2,mmr_0.75,What prominent director worked with Orion Pictures and was born in December of 1935?,5a80b52f554299485f5986d6,"[6920, 12613]","[6920, 7793, 24476, 9006, 4757]",0.5,1.0,0.6773729920387268,0.07455728203058243,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
128,128,colbertv2,mmr_0.75,"How many seasons has a popular tv show had, in which one of the episodes is called Moho House?",5a80c79155429938b61421da,"[22517, 19429]","[22517, 24527, 7835, 8534, 25601]",0.5,1.0,0.6988435983657837,0.99980229139328,qwen3.5-122b,"Based on the provided context, the episode ""Moho House"" is from the animated television series ""The Simpsons."" According to Document 1, ""Moho House"" is the twenty-first episode of the **twenty-eighth season** of the series.

The provided text does not state the total number of seasons ""The Simpsons"" has had in its entirety, only that this specific episode belongs to the twenty-eighth season.

Answer: The provided context states that ""Moho House"" is part of the **twenty-eighth season** of ""The Simpsons,"" but it does not specify the total number of seasons the show has had.",0.0,0.0,0.0,OK,
129,129,colbertv2,mmr_0.75,British Airways and EasyJet are both based out of where?,5a80d2c6554299260e20a17c,"[8537, 4606]","[8537, 4606, 2288, 9256, 25676]",1.0,1.0,0.5901771783828735,0.14566867053508759,qwen3.5-122b,"Based on the provided context, British Airways is centred at its main hub at **London Heathrow Airport**, with a second major hub at **London Gatwick Airport**. EasyJet is based at **London Luton Airport**.",0.0,0.0,0.0,OK,
130,130,colbertv2,mmr_0.75,The American actor Chip Zien is best known for this Broadway production by which American composer and lyricist who received an Academy Award and Tony Awards?,5a80ddc555429938b6142224,"[25865, 10847]","[25865, 10847, 9440, 21600, 3718]",1.0,1.0,0.6078260540962219,0.9936003684997559,qwen3.5-122b,"Based on the provided context, the American actor Chip Zien is best known for playing the lead role of the Baker in the original Broadway production of **""Into the Woods""**. This production was created by the American composer and lyricist **Stephen Sondheim**, who is noted in the text as having received an Academy Award and eight Tony Awards.",0.0,0.0,0.0,OK,
131,131,colbertv2,mmr_0.75,"""Prostitute"" is a song written by Axl Rose and Paul Tobias with additional work by an American guitarist has played in two different bands on a list of what?",5a80e4b255429938b6142239,"[14206, 25391]","[14206, 23022, 5467, 18042, 11622]",0.5,1.0,0.6826971769332886,0.12339172512292862,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
132,132,colbertv2,mmr_0.75,How many of the 12 million immigrants to the United States through Ellis Island were Italian immigrants?,5a80e5f5554299260e20a1ae,"[21537, 25908]","[21537, 25908, 2748, 1624, 24071]",1.0,1.0,0.6744138598442078,0.21634070575237274,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
133,133,colbertv2,mmr_0.75,"Which breed of dog came first, the Norrbottenspets or the Blue Lacy?",5a812d0555429938b61422e1,"[11627, 22223]","[22223, 11627, 3726, 1425, 3727]",1.0,1.0,0.6332706809043884,0.16706162691116333,qwen3.5-122b,"Based on the provided context, the Norrbottenspets came first.

Document 2 describes the Norrbottenspets as an ""ancient breed,"" whereas Document 1 states that the Blue Lacy Dog originated in Texas in the ""mid-19th century.""",0.0,0.0,0.0,OK,
134,134,colbertv2,mmr_0.75,The Rhymers' Club met at Ye Olde Cheshire Cheese listed as what type of house?,5a81549055429938b6142338,"[24850, 1616]","[24850, 1616, 12512, 16831, 23699]",1.0,1.0,0.673478901386261,0.9491621851921082,qwen3.5-122b,"Based on the provided context, Ye Olde Cheshire Cheese is listed as a **Grade II listed public house**.

(Document 1 confirms the Rhymers' Club met there, and Document 2 states it is a ""Grade II listed public house"".)",0.0,0.0,0.0,OK,
135,135,colbertv2,mmr_0.75,Where is the closest relative to the whale located?,5a81a4615542995ce29dcc1e,"[13057, 15000]","[13057, 15000, 14995, 5359, 22834]",1.0,1.0,0.6468809247016907,0.5883217453956604,qwen3.5-122b,"Based on the provided context, the closest living relatives to whales are the **hippopotamuses**.

According to Document 2, the common hippopotamus is located in **sub-Saharan Africa**.",0.0,0.0,0.0,OK,
136,136,colbertv2,mmr_0.75,How long did the king who created the coins of the hawaiian dollar rule?,5a81b7205542990a1d231e79,"[24397, 24201]","[24397, 15673, 24706, 24201, 23882]",1.0,1.0,0.6324403882026672,0.3191269338130951,qwen3.5-122b,"I cannot answer this based on the provided context.

The provided documents mention that King Kamehameha III issued the first official coinage in 1847 and King Kalākaua I minted the last official coinage in 1883, but none of the documents explicitly state that either king created the ""Hawaiian dollar,"" nor do they provide the specific reign dates for King Kalākaua I to calculate the duration of his rule. Document 4 only provides the reign dates for King Kamehameha III (1825–1854).",0.0,0.0,0.0,OK,
137,137,colbertv2,mmr_0.75,"Which college is located in the United States, University of Delaware of University of Debrecen?",5a81b92a5542995ce29dcc52,"[11594, 11762]","[11594, 11762, 25035, 16868, 22639]",1.0,1.0,0.625437319278717,0.0027400401886552572,qwen3.5-122b,"Based on the provided context, the **University of Delaware** is located in the United States.

*   **Document 1** states that the University of Delaware is the largest university in Delaware, with its main campus in Newark.
*   **Document 2** states that the University of Debrecen is located in Debrecen, Hungary.",0.0,0.0,0.0,OK,
138,138,colbertv2,mmr_0.75,"Tryon D. Lewis is a lawyer from Odessa, Texas which is located in what county?",5a81d19b55429926c1cdad90,"[10254, 3031]","[10254, 17268, 25717, 15680, 3031]",1.0,1.0,0.6812431812286377,0.12330961227416992,qwen3.5-122b,"Based on the provided context, Tryon D. Lewis is an attorney in Odessa, Texas, and Odessa is located primarily in **Ector County** (with a small portion extending into Midland County).

Document 1 confirms Lewis is an attorney in Odessa, Texas. Document 5 states that Odessa is a city in and the county seat of Ector County, Texas, and is located primarily in Ector County.",0.0,0.0,0.0,OK,
139,139,colbertv2,mmr_0.75,Who played the role of Nettie Harris in the 1985 film directed by Steven Spielberg?,5a81e8ea5542995ce29dcc73,"[25839, 12103]","[25839, 12103, 736, 13962, 8164]",1.0,1.0,0.7222616076469421,0.6743667125701904,qwen3.5-122b,"Based on the provided context, **Akosua Gyamama Busia** played the role of Nettie Harris in the 1985 film ""The Color Purple,"" which was directed by Steven Spielberg.

*   **Document 1** states: ""Busia is best known for her role as Nettie Harris in the 1985 film 'The Color Purple'...""
*   **Document 2** confirms that ""The Color Purple"" is a ""1985 American period drama film directed by Steven Spielberg.""",0.0,0.0,0.0,OK,
140,140,colbertv2,mmr_0.75,What kind of movie directed by F. Javier gutierrez did an Italian model and actress star in?,5a81ebee554299676cceb16d,"[20162, 19196]","[19196, 10107, 18399, 10788, 14316]",0.5,1.0,0.6786015629768372,0.9863848090171814,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
141,141,colbertv2,mmr_0.75,What award did the actor in Tales from the Crypt win?,5a8210f355429926c1cdae24,"[360, 3539]","[360, 21521, 13676, 13962, 2087]",0.5,1.0,0.7346726655960083,0.06734530627727509,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
142,142,colbertv2,mmr_0.75,Which physicist known for his work on parity violation has a son who became an American chemist teaching at Cornell University?,5a823b0c55429940e5e1a804,"[22771, 8863]","[22771, 8863, 5394, 13756, 15811]",1.0,1.0,0.6040667295455933,0.060150500386953354,qwen3.5-122b,"Based on the provided context, the physicist known for his work on parity violation who has a son that became an American chemist teaching at Cornell University is **Tsung-Dao Lee**.

*   **Document 2** identifies Tsung-Dao Lee as a physicist known for his work on parity violation.
*   **Document 1** states that Stephen Lee is an American chemist and a professor at Cornell University, and that he is the son of Tsung-Dao Lee.",0.0,0.0,0.0,OK,
143,143,colbertv2,mmr_0.75,Folie à Deux is a studio album by the American rock band formed in which city?,5a825bb455429940e5e1a874,"[5277, 2683]","[5277, 3418, 24463, 3089, 20003]",0.5,1.0,0.7081823348999023,0.053097642958164215,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
144,144,colbertv2,mmr_0.75,Hugo Rodríguez Romero is a Spanish footballer who plays for a team in the autonomous community of what?,5a8268aa55429940e5e1a8aa,"[18995, 20295]","[18995, 25969, 16006, 16812, 15304]",0.5,1.0,0.5001610517501831,0.899111270904541,qwen3.5-122b,"Based on the provided context, Hugo Rodríguez Romero plays for **FC Cartagena**. However, the documents do not specify the autonomous community where FC Cartagena is located.

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
145,145,colbertv2,mmr_0.75,How many rooms does the Tropicana Hotel have where the 7th annual Adult Video News awards ceremony were held in 1980?,5a8284b555429954d2e2eb5f,"[22471, 24289]","[22471, 24289, 13480, 7847, 5048]",1.0,1.0,0.557932436466217,0.8298664689064026,qwen3.5-122b,"I cannot answer this based on the provided context.

The provided text states that the 7th AVN Awards ceremony took place in **1990**, not 1980. Additionally, while Document 2 mentions that the Tropicana Las Vegas has 1,467 rooms, it does not confirm that this specific property (or its room count) corresponds to the venue used for the 1990 ceremony, nor does it provide information about a Tropicana Hotel used for an event in 1980.",0.0,0.0,0.0,OK,
146,146,colbertv2,mmr_0.75,Are the Barton Mine and Hermiston-McCauley Mine located in The United States of America?,5a82accd55429966c78a6a78,"[8158, 11498]","[11498, 8158, 16082, 12862, 23965]",1.0,1.0,0.5756045579910278,0.998770534992218,qwen3.5-122b,"No, neither the Barton Mine nor the Hermiston-McCauley Mine is located in the United States of America. According to the provided context:

- The **Hermiston-McCauley Mine** is located in **Strathy Township of Temagami, Northeastern Ontario, Canada**.
- The **Barton Mine** (also known as Net Lake Mine) is also located in **Northeastern Ontario, Canada**, specifically in **northwestern Strathy Township**.

Both mines are in **Canada**, not the United States.",0.0,0.0,0.0,OK,
147,147,colbertv2,mmr_0.75,The Plymouth fury produced from 1955 to 1989  was replaced by what for police and fleet applications?,5a8303c255429954d2e2ec01,"[25198, 1050]","[1050, 25198, 8913, 3837, 25952]",1.0,1.0,0.6445488333702087,0.42590847611427307,qwen3.5-122b,"Based on the provided context, the Plymouth Fury (specifically models from the Chrysler M platform era, which replaced the F platform) was effectively replaced by the **Chrysler K platform** for police and fleet applications.

Document 2 states that the Chrysler F platform (1976–1980) was replaced by the M platform, which was marketed as mid-size and eventually took on full-sized nameplates such as the Plymouth Fury for police and fleet applications. It further states: ""These were effectively replaced by the very successful Chrysler K platform.""

*Note: Document 1 states the Plymouth Fury was produced from 1955 to 1989, but Document 2 specifically links the replacement of the Fury used for police and fleet applications to the Chrysler K platform.*",0.0,0.0,0.0,OK,
148,148,colbertv2,mmr_0.75,How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,5a8318955542990548d0b177,"[4544, 23978]","[4544, 23978, 23915, 23155, 2932]",1.0,1.0,0.617040753364563,0.8778451085090637,qwen3.5-122b,"Based on the provided context, the album named after the Joni Mitchell song featured in the film *Love Actually* is **Both Sides Now** (released in 2000). According to Document 1, this album won **two** Grammy awards in 2001.

Answer: 2",0.0,0.0,0.0,OK,
149,149,colbertv2,mmr_0.75,Are the 1908 Ex parte Young and 1948 McCollum v. Board of Education United States Supreme Court cases related to each other in any way?,5a831af855429954d2e2ec1e,"[3747, 18694]","[18694, 3747, 23565, 8907, 308]",1.0,1.0,0.5766388177871704,0.906339168548584,qwen3.5-122b,"Based on the provided context, there is no information indicating that the 1908 *Ex parte Young* case and the 1948 *McCollum v. Board of Education* case are related to each other.

*   **Ex parte Young** (Document 2) concerns suits in federal courts against state officials acting unconstitutionally despite state sovereign immunity.
*   **McCollum v. Board of Education** (Document 1) concerns the power of a state to use its tax-supported public school system to aid religious instruction and the separation of church and state.

The documents describe them as distinct cases with different legal focuses and do not mention any connection between them.",0.0,0.0,0.0,OK,
150,150,colbertv2,mmr_0.75,What city is the most populous city in Australia and Oceania and the birthplace of a silver and bronze medalist from the 1992 Barcelona Paralympics?,5a831fc955429954d2e2ec28,"[12693, 10170]","[12693, 16684, 5356, 21683, 18408]",0.5,1.0,0.6023762822151184,0.46907976269721985,qwen3.5-122b,"Based on the provided context, the city is **Sydney**.

Here is the breakdown based on the documents:
*   **Document 1** states that **Marsha Green**, an Australian Paralympic athlete who won a **silver medal and bronze medal at the 1992 Barcelona Paralympics**, was born in **Sydney**, New South Wales.
*   **Document 3** also mentions **Sydney** as the birthplace of Lars Detlef Kleppich, though he is an Olympic sailor, not a Paralympic medalist from 1992.
*   While the provided text does not explicitly state that Sydney is the ""most populous city in Australia and Oceania,"" it is the only city mentioned in the context that fits the description of being the birthplace of a silver and bronze medalist from the 1992 Barcelona Paralympics.",0.0,0.0,0.0,OK,
151,151,colbertv2,mmr_0.75,In which U.S. state are MedStar Georgetown University Hospital and Providence Hospital?,5a83305d55429966c78a6b4a,"[21829, 1214]","[1214, 21829, 777, 8392, 5469]",1.0,1.0,0.46632274985313416,0.5598735809326172,qwen3.5-122b,"Based on the provided context, both MedStar Georgetown University Hospital and Providence Hospital are located in the **District of Columbia**.

*   **Document 1** states that MedStar Georgetown University Hospital is located in ""Washington, D.C.""
*   **Document 2** states that Providence Hospital is located in the ""District of Columbia.""

(Note: While the District of Columbia is a federal district and not a U.S. state, the context places both hospitals in this specific jurisdiction.)",0.0,0.0,0.0,OK,
152,152,colbertv2,mmr_0.75,What summit is located in the county who's county seat is Helena?,5a8333115542993344745feb,"[18612, 25717]","[25717, 5033, 18612, 1009, 359]",1.0,1.0,0.5902451276779175,0.10570176690816879,qwen3.5-122b,"Based on the provided context, the county whose county seat is Helena is **Lewis and Clark County** (Document 1). The summit located in Lewis and Clark County is **Scapegoat Mountain** (Document 3).",0.0,0.0,0.0,OK,
153,153,colbertv2,mmr_0.75,"Which tower is taller, 712 Fifth Avenue or Manhattan Life Insurance Building?",5a834ed95542990548d0b1ca,"[4368, 25509]","[4368, 25509, 3033, 7799, 234]",1.0,1.0,0.5907966494560242,0.9895949363708496,qwen3.5-122b,"Based on the provided context, **712 Fifth Avenue** is taller.

*   **712 Fifth Avenue** is described in Document 1 as a **650 ft** skyscraper.
*   The **Manhattan Life Insurance Building** is described in Document 2 as a **348 ft** tower.

Therefore, 712 Fifth Avenue (650 ft) is taller than the Manhattan Life Insurance Building (348 ft).",0.0,0.0,0.0,OK,
154,154,colbertv2,mmr_0.75,"The publication of which magazine ended first, Right On! or Castle of Frankenstein?",5a835a7b554299123d8c20fc,"[2583, 8980]","[8980, 2583, 19517, 1593, 3044]",1.0,1.0,0.6185063719749451,0.8124005794525146,qwen3.5-122b,"Based on the provided context, **Castle of Frankenstein** ended first.

*   **Castle of Frankenstein** was published between **1962 and 1975** (Document 1).
*   **Right On!** continued publishing to **c. 2011** (Document 2).

Since 1975 is earlier than 2011, Castle of Frankenstein ceased publication first.",0.0,0.0,0.0,OK,
155,155,colbertv2,mmr_0.75,are Mikhail Glinka and Jean-Baptiste Lully both composers ?,5a836a765542996488c2e446,"[8998, 7856]","[8998, 7856, 11835, 16316, 17205]",1.0,1.0,0.6225668787956238,0.01926940679550171,qwen3.5-122b,"Yes, both Mikhail Glinka and Jean-Baptiste Lully are composers.

- Mikhail Glinka is described as ""the first Russian composer to gain wide recognition within his own country.""
- Jean-Baptiste Lully is described as ""an Italian-born French composer, instrumentalist, and dancer.""",0.0,0.0,0.0,OK,
156,156,colbertv2,mmr_0.75,What is the date of the reissue of one of Rhihanna's album that features three newly recorded songs and a DVD showing exclusive behind-the-scenes footage of Rihanna's worldwide tour that was the second overall and first world concert tour by Rihanna?,5a83938c5542993344746049,"[15652, 4702]","[15652, 4702, 3874, 5850, 19496]",1.0,1.0,0.594161331653595,0.9961219429969788,qwen3.5-122b,"Based on the provided context, the reissue of Rihanna's album ""Good Girl Gone Bad"" (titled ""Good Girl Gone Bad: Reloaded""), which features three newly recorded songs and a DVD showing exclusive behind-the-scenes footage of her second overall and first world concert tour, was first released digitally on **June 2, 2008**.",0.0,0.0,0.0,OK,
157,157,colbertv2,mmr_0.75,"Who was the brother of the architect of Hook and Ladder No. 4 located in Albany, NY?",5a8485fa5542992a431d1a41,"[10116, 12352]","[10116, 12352, 6867, 6095, 3761]",1.0,1.0,0.6854851841926575,0.2136799544095993,qwen3.5-122b,"Based on the provided context, the architect of Hook and Ladder No. 4 was **Marcus T. Reynolds** (Document 1). According to Document 2, he was the brother of the Albany historian and author **Cuyler Reynolds**.",0.0,0.0,0.0,OK,
158,158,colbertv2,mmr_0.75,"Does Jimmy Barnes have more hits, both solo and in a group, than Yang Seung-ho has with his group?",5a84a4e35542992a431d1a81,"[755, 15530]","[755, 2955, 17853, 18487, 15530]",1.0,1.0,0.7272602319717407,0.09445031732320786,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
159,159,colbertv2,mmr_0.75,Who was the First Prophert to the sixth Pharaoh of the Eighteenth Dynasty?,5a84a8ce5542997175ce1f1c,"[4427, 3287]","[3287, 4427, 3429, 4838, 17612]",1.0,1.0,0.6482555270195007,0.38492247462272644,qwen3.5-122b,"Based on the provided context, the First Prophet to the sixth Pharaoh of the Eighteenth Dynasty (Thutmose III) was **Khonsu**.

Document 1 identifies Thutmose III as the sixth Pharaoh of the Eighteenth Dynasty. Document 2 states that the Theban Tomb TT31 is the burial place of Khonsu, who was the ""First Prophet of Menkheperre (Thutmose III).""",0.0,0.0,0.0,OK,
160,160,colbertv2,mmr_0.75,What notable work from French music video director Yoann Lemoine features an apology and plea for forgiveness?,5a84ad3a5542992a431d1a8b,"[11957, 10715]","[11957, 543, 14927, 709, 8536]",0.5,1.0,0.6622609496116638,0.07546516507863998,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
161,161,colbertv2,mmr_0.75,What movies has Juno Temple starred in?,5a84b2995542994c784dda11,"[22906, 53]","[53, 22906, 13147, 22054, 8182]",1.0,1.0,0.7167369723320007,0.2836132347583771,qwen3.5-122b,"Based on the provided context, Juno Temple has starred in the following movies:

*   Black Mass
*   The Other Boleyn Girl
*   Wild Child
*   Atonement
*   Maleficent
*   The Three Musketeers
*   The Dark Knight Rises
*   One Percent More Humid

(Note: She also had a starring role in the HBO series ""Vinyl,"" but the question specifically asked for movies.)",0.0,0.0,0.0,OK,
162,162,colbertv2,mmr_0.75,"Which Bulldog includes breeds such as ""Standard"" and ""Classic,"" the French Bulldog or the American Bulldog?",5a84b5ac5542991dd0999da4,"[24617, 23869]","[23869, 24617, 24666, 19572, 24040]",1.0,1.0,0.5399264097213745,0.02820795401930809,qwen3.5-122b,"Based on the provided context, the **American Bulldog** includes breeds such as ""Standard"" and ""Classic.""

Document 1 states: ""There are two specific types of American Bulldog, Standard and Classic."" Document 2 describes the French Bulldog but does not mention these specific types.",0.0,0.0,0.0,OK,
163,163,colbertv2,mmr_0.75,Both Mulled wine and Blue Lagoon are considered primarily alcoholic or non-alcoholic?,5a84b6e15542991dd0999daa,"[3851, 157]","[3851, 157, 965, 5205, 7366]",1.0,1.0,0.5808154940605164,0.6739537715911865,qwen3.5-122b,"Based on the provided context, both Mulled wine and Blue Lagoon are considered primarily alcoholic.

*   **Mulled wine** is described as ""alcoholic,"" although non-alcoholic versions exist.
*   **Blue Lagoon** is described as a ""cocktail,"" which implies it is an alcoholic beverage (and the context does not mention non-alcoholic versions for it).",0.0,0.0,0.0,OK,
164,164,colbertv2,mmr_0.75,Is Awolnation an American alternative rock band and This Mortal Coil was a music collective,5a84b6ed5542994c784dda18,"[11544, 22983]","[11544, 22983, 25310, 4832, 193]",1.0,1.0,0.7354446053504944,0.009680178947746754,qwen3.5-122b,"Yes, based on the provided context:

*   **Awolnation** is described in Document 1 as ""an American alternative rock band.""
*   **This Mortal Coil** is described in Document 2 as ""a music collective.""",0.0,0.0,0.0,OK,
165,165,colbertv2,mmr_0.75,What is  Cyaxares relationship to the man that governed for 53 years?,5a84b9c95542997b5ce3ff35,"[17543, 17487]","[17543, 17487, 13539, 15726, 25356]",1.0,1.0,0.6930761337280273,0.09288754314184189,qwen3.5-122b,"Based on the provided context, Cyaxares is the **grandson** of the man who governed for 53 years.

Document 2 states that **Deioces** governed for 53 years. Document 1 identifies Cyaxares as the king of Media and explicitly mentions that his **grandfather** was Deioces.",0.0,0.0,0.0,OK,
