dataset,sample_id,retriever,gold_document_count,recall_at_5,mrr_at_5,candidate_recall_at_20,candidate_artifact_id
pubmedqa,116,dpr,5,0.6,1.0,0.6,candidate:sha256:9f753c640fd15ac60236ec64960f8a645d07b8375021cf8b542e211fc52e14a5
pubmedqa,117,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:876426e0ace78954f7dd738abf75c23c95cd7f6e2deb8009d4f3ef64916d1636
pubmedqa,118,dpr,3,0.0,0.0,0.0,candidate:sha256:eab972471471bad175bc62bf73fccfb1d52c83d7c3b5e5033bcba5f019d54809
pubmedqa,119,dpr,4,0.5,1.0,0.75,candidate:sha256:7c9a9ad6d550d939de92fc65c8e369e8ec174206e6c74fd8ed8d2203beb99367
pubmedqa,12,dpr,3,0.0,0.0,0.0,candidate:sha256:dc3ede3c07b3554cabb2974d246d2af929468c252e5af366159f5555bf84d62f
pubmedqa,120,dpr,4,0.25,0.5,0.5,candidate:sha256:9b6129b24089a30dd6b79598521e73c5224afc9e4701c5d67fd2dab16d534d86
pubmedqa,121,dpr,3,0.0,0.0,0.0,candidate:sha256:52796d85aa128b4b5e31c4bfe469f727255d6c1dacc46697a68be723b730431f
pubmedqa,122,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:2b7ec0d5a8b30a8efb3b06b0dd2d6b6d66b2539876c5975aca6c606d4fb87d38
pubmedqa,123,dpr,3,0.0,0.0,0.0,candidate:sha256:fa83b1e98a494ebd2e1e29af6a027d473e4a1aba523f3b7ba37610cefb877031
pubmedqa,124,dpr,2,0.5,0.3333333333333333,0.5,candidate:sha256:468a93add375acbad694c732e5d0b4b8a21ec467426f3e8860c43c65c8154f98
pubmedqa,125,dpr,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,candidate:sha256:b9cbb47bfa1de551150fbf104407de2e9510c95cf5fd4c8751e1cbaef10acd19
pubmedqa,126,dpr,5,0.4,1.0,0.6,candidate:sha256:f487af6ba64ce9e940bd93073139675e2a6c25dd97c8397d1543b79df0a0fc0f
pubmedqa,127,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:793797363e03bf87da41e0725b52a45ae6b7db979c7e99a0a9fb0074df896754
pubmedqa,128,dpr,3,1.0,1.0,1.0,candidate:sha256:e209ff0267c978b3b2e1fc560d32171a07d3e727fd09a11c78a3910e1d871e8d
pubmedqa,129,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:5af3c7189a65b9c8387e1307f37abbd7aac2a75b8b1976cb3e92211279c3745d
pubmedqa,13,dpr,3,0.0,0.0,0.0,candidate:sha256:7012e1bc06310e5a27187e0eaa5070a8970a5dd11667bb2f2b3bd073bab9224f
pubmedqa,130,dpr,3,0.3333333333333333,0.5,0.3333333333333333,candidate:sha256:29195d0c062eaeb3625596168230e2e7efcb3eec5a26ef568d732bd3ca1c4491
pubmedqa,131,dpr,2,0.5,1.0,0.5,candidate:sha256:a6349a73de1d9fcff5869f166163ec36d7b0d05cbe0cc4c0535039f4b7f1ea40
pubmedqa,132,dpr,4,0.25,1.0,0.5,candidate:sha256:17f5cc22ba584f467a4f1ea78f8fc8d6816df1ae4a2590851628c25415f6e5d5
pubmedqa,133,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:ae95853ed46cec3df8820609981ffe6fdd78a3b5688a491fe13f1570b0da6601
pubmedqa,134,dpr,2,0.0,0.0,0.0,candidate:sha256:44881136a4bf06d2b5a59a367531502065e9ad0e06648a996aa75ed0b628c0f3
pubmedqa,135,dpr,3,0.0,0.0,0.0,candidate:sha256:92fb2587be5cf88e2aeed5fb29aa945f8022bf9d9752568028288696a34a845a
pubmedqa,136,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:06d1cf68b43cbf11d645258ad70aae990f61912da80c800a9788fe0b98e6491d
pubmedqa,137,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:6f48accce9c5fc66646d948a7d6dc1b7d3b16b5fc4da5803b8b514ac0cfdc94a
pubmedqa,138,dpr,3,0.0,0.0,0.0,candidate:sha256:b3f6f186a0d4d2fb936392a42fcac88c151063f2551f582e5b98cefc0f82745d
pubmedqa,139,dpr,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,candidate:sha256:538c9529a385eaab75b16a0a8826e5362adadb7910f4b9d64df8a87f2d8916e0
pubmedqa,14,dpr,3,0.6666666666666666,0.5,1.0,candidate:sha256:8eadc8658f5301a4127fa6e241e9e2d4cb0b9098aedbcb19b70a96ed2328bf60
pubmedqa,140,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:31380e1ecf887fa9563f35d5b7275cc17f7f91f0e6c121ebd211369955279361
pubmedqa,141,dpr,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:1e26d918f6df85395cace6682cdacab450654ec99273695d869412cf67a336fd
pubmedqa,142,dpr,5,0.0,0.0,0.2,candidate:sha256:642b7982246241532813de016b4980d82b2ed52172728359445c8f76edbb137b
pubmedqa,143,dpr,4,0.0,0.0,0.0,candidate:sha256:b1f390ab8e44da7c2dc7f0670f01a5c5f0ccf2708596ecb7f5f2e43ca2bebe38
pubmedqa,144,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:57a10119562780c0f0e99c09cf2efb32fef0b700d31242abc4ce263150e4acb7
pubmedqa,145,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:6e2a8a8c045d08a48a864e55d6e3e1452580db226075cc1a9a8c502d7a3a0115
pubmedqa,146,dpr,3,0.3333333333333333,0.2,0.6666666666666666,candidate:sha256:65440175c117e0456fa336f6a91375619cecd2fc46443557e5f158c4ae86e50e
pubmedqa,147,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:7161ff0580dafbc8cf59f9e0fdeeec10faec7d432218ae1925d6ae65053e59a8
pubmedqa,148,dpr,3,1.0,1.0,1.0,candidate:sha256:298773574c85be3051e9359cbecc5e76a619a91eef1c4c7ad42e1cb06f44bfd6
pubmedqa,149,dpr,3,0.3333333333333333,1.0,1.0,candidate:sha256:ec6037ead3d5e5ee242c8e165dd9a3b2f30db684c424ebc6316d6f2a30067050
pubmedqa,15,dpr,4,0.5,1.0,1.0,candidate:sha256:02fa24ee1f7a3d5c154465228287ca4a67d41502e206e9571d7bb198fa91af86
pubmedqa,150,dpr,2,0.0,0.0,0.5,candidate:sha256:fe5b54c0fbac0ddd992b515b18cb41b4d335deb5c1d86bf60a43ebc731dd6268
pubmedqa,151,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:b0435721db0aca3f8028a517c00f192ca55ebe8dbf8acceb94f8016591ffc960
pubmedqa,152,dpr,4,0.25,1.0,0.75,candidate:sha256:64451352e86652952f4d0d7e0697d262e5748fbe916e4eaf3545b1d03a2ad01d
pubmedqa,153,dpr,4,0.5,1.0,0.75,candidate:sha256:4b4a8af9d1c8f58e8c7145e922be27b2e10d8814931f0dd5d5e59eaab258f776
pubmedqa,154,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:9d9075351dceb92e71d807fd075bfc0f86a5897437f8f0f3d573b76abc1d355b
pubmedqa,155,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:a6f2fcb8c7bf8e1e908ec35daf41ede3856b5305b1c1d1cd4d408b672336a58f
pubmedqa,156,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:ac6596e9ec2726c96e8223820dac7f8c225f614471bb77325a9f1b2f3106acf6
pubmedqa,157,dpr,3,0.0,0.0,0.0,candidate:sha256:08ff2d60082f273cca6815314ab25d0fca16878632350d9f0ad02b2adbfbd539
pubmedqa,158,dpr,4,0.25,1.0,0.25,candidate:sha256:694d3fdbb4ac80b375b7b2cf8e333c868e0fe2adcc6ebf6bc35b2b7a320d7f1d
pubmedqa,159,dpr,3,0.3333333333333333,0.25,1.0,candidate:sha256:9528263e29f81294512555a23f09a418edbaa9855e961b10d94a87e156ad29fe
pubmedqa,16,dpr,4,0.0,0.0,0.25,candidate:sha256:e347118dda5f7272e1d532232dc815c28c84e888b8ff1a4097fd6795e6baa638
pubmedqa,160,dpr,3,0.3333333333333333,0.2,0.3333333333333333,candidate:sha256:613a5b975d70345ed670ee37e788dd4c7ed9222925feb85b0a19bec60f41fcd0
pubmedqa,161,dpr,6,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:befa2fc5bb8c18314c0e76e35f1d7c4aebf7b540ff275b7c37c10602482e8995
pubmedqa,162,dpr,7,0.0,0.0,0.2857142857142857,candidate:sha256:61780c58e09114fcb98569015370327204582e95f9704bba344733598f64ab2c
pubmedqa,163,dpr,3,0.6666666666666666,0.5,0.6666666666666666,candidate:sha256:dc2c7528db56d0c67d75accbcf25515dfebe2b87d5365b32a2dc7dd46f772fa5
pubmedqa,164,dpr,3,0.6666666666666666,1.0,1.0,candidate:sha256:ff82bb6a595c36ae7ce7085e690af29eac3030ad2e3470d4455745ae5e644fb2
pubmedqa,165,dpr,3,0.0,0.0,0.0,candidate:sha256:de544e284c231287d01a8403b4f879448e33e43f0f14e2b49e054aa8b4836ffd
pubmedqa,166,dpr,3,0.3333333333333333,0.5,0.6666666666666666,candidate:sha256:4d326935ea125a7249c57ffcea1844738bcde6a903af228ac3002b99072627a0
pubmedqa,167,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:b5aa6c6edc57dada3c0627e6efdeaf69c2428585ba4755b47fcaeeb87c81ffaf
pubmedqa,168,dpr,9,0.1111111111111111,0.5,0.1111111111111111,candidate:sha256:88ab9f2c11a5538aeaff0a5803ff5058e77bff523e6e4e9504598a574e6e41f4
pubmedqa,169,dpr,6,0.16666666666666666,1.0,0.5,candidate:sha256:3581401e841cce87e62a946d2349f1e4a428b75f810a3e1c191c5495bf3af5fd
pubmedqa,17,dpr,3,0.0,0.0,0.0,candidate:sha256:a0d412e2e7fc61bcd390660f1089e290226d547446f35973bd70d60d38b5710a
pubmedqa,170,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:c5bbcf2fbeb15bf34256baba920ecf6b69016456bd1fca2f7ad8ecbfc578bb8b
pubmedqa,171,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:b9e3c7b583d9e245aa309ff1431587d005b6a11eb25e6f74a02cb095f200c071
pubmedqa,172,dpr,5,0.2,0.5,0.6,candidate:sha256:5b785d31aa3d4613db1699f44027aef279adc3d656a42f00886daf6b55651d0a
pubmedqa,173,dpr,3,0.0,0.0,0.6666666666666666,candidate:sha256:6ad0f50e4c09b31df197b96cda0580956663df8e84587dbc03ac137ffab90e8a
pubmedqa,174,dpr,3,0.3333333333333333,1.0,1.0,candidate:sha256:1c2a8fcf0b8a4afc791cb0534d0cace764c4a9fdb8b67a563200613cc2c9822a
pubmedqa,175,dpr,8,0.0,0.0,0.25,candidate:sha256:73ad55d1a4a8f0fe15efe84c84fe70c07adea2da75478410f2454bd15fd49e47
pubmedqa,176,dpr,3,0.0,0.0,0.0,candidate:sha256:a513f69c323a72ca06316bed17fd3ad863d3708cfe050f3b8ab56a87cde24a1a
pubmedqa,177,dpr,5,0.4,1.0,0.8,candidate:sha256:3eb6cc3d49d06759545631842dc7af532c155596ca71e6182115e37c06aa7502
pubmedqa,178,dpr,8,0.125,1.0,0.125,candidate:sha256:33a132cfa8fbd6296408b2464cdfa1793a664d6620e172f65ddea4778e17f383
pubmedqa,179,dpr,3,0.3333333333333333,0.25,0.3333333333333333,candidate:sha256:b44a300ba8c7e39a1e395c383f78f110b02819e606590a56ce50a4f1e2088313
pubmedqa,18,dpr,4,0.25,1.0,0.25,candidate:sha256:9b0ce3cea80e1fc32bb1441486d3a4601364eed61189c2e324faafe640ae839d
pubmedqa,180,dpr,2,0.5,0.5,0.5,candidate:sha256:d0b0caca26d1594efc4dc5ed9d7e1a0f419b3ae974a06a9a27285ed119b82457
pubmedqa,181,dpr,3,0.3333333333333333,0.25,0.3333333333333333,candidate:sha256:7548c50bb67f597a9da33f9a6edfaea58dc7563123c695eeafc7cf5a0b4e9145
pubmedqa,182,dpr,3,1.0,1.0,1.0,candidate:sha256:f8f90438526410fe53b1111de609f00741c59596eab3b0d5ba32bbc1d283f4d3
pubmedqa,183,dpr,3,0.0,0.0,0.6666666666666666,candidate:sha256:12643de9df04dc4a3fdbe42e9cf9a212df5ce9ddd6fad4cef35083aedb9c2619
pubmedqa,184,dpr,3,0.3333333333333333,0.2,0.3333333333333333,candidate:sha256:b3f1617fb9bbb2749dcb57e9fcecec29b6678f7f6b208038c6d11fd4a1228863
pubmedqa,185,dpr,6,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:aad628522bbc0451a7d31d4cef16ad73774b01b4f5ed65be3b8981b5b5761f91
pubmedqa,186,dpr,2,0.0,0.0,0.5,candidate:sha256:36ad3596e5353c245f11a32b22739a3d53c18d2dd47ab38cecddffa37eba4e02
pubmedqa,187,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:af3ba3f95f7deef70911e7193d18d32110602be7298b667791b0116918a1c7dd
pubmedqa,188,dpr,4,0.25,1.0,0.25,candidate:sha256:2e1ceac025ce4c64be021014b2a717a86043e829ea01b3c753fc118ba782a8b2
pubmedqa,189,dpr,3,0.3333333333333333,0.2,0.3333333333333333,candidate:sha256:769c187e9edeefc8d6d6875787a361ea5eaa25548837d7f4a0435d318ea3275a
pubmedqa,19,dpr,4,0.25,1.0,0.5,candidate:sha256:0dbc67a68da1595e48822b74810ec1aad8a80a8d26e29a9014d0c071d45ae0a5
pubmedqa,190,dpr,5,0.2,1.0,0.2,candidate:sha256:4b8da99b3f6265ba2cc6dfd632b7f833dca8cbbc57434d7c2c882cd324e99bf3
pubmedqa,191,dpr,3,0.3333333333333333,0.5,0.3333333333333333,candidate:sha256:f804b99b799986bb137da8fd9df923740a939f31e234c073a703c54534eba4cb
pubmedqa,192,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:3bbe2c363c438cb72df09c488be627772673ce4f8e44f97fb42feec563d62d54
pubmedqa,193,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:9e5435c259bc21ed27ce3c1ad5134422aba689ba7dd0dfa78a55db6b8ac14760
pubmedqa,194,dpr,6,0.0,0.0,0.16666666666666666,candidate:sha256:50865a19882c6dd5a594af3f5d4666df2dd193304a20045ddf1eae918da66197
pubmedqa,195,dpr,3,0.0,0.0,0.0,candidate:sha256:6cd9158c30b8f6021fd4cf2a7af6dac2f1c45e95e3c783319707aeb33cbd9286
pubmedqa,196,dpr,4,0.25,1.0,0.75,candidate:sha256:d04b8839cfeef52d2d641d61d27153e25383d9002f9ddc59bac49c027c688af8
pubmedqa,197,dpr,6,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:294695bd1d754c72ad62c575ebb2537fdf991f6bc9ea21b1fadb822ce1731cec
pubmedqa,198,dpr,3,0.6666666666666666,0.5,1.0,candidate:sha256:fd46ca995d780d0780d336599a0b547eac6828d534981a43ce563c3896c8e9ed
pubmedqa,199,dpr,2,0.0,0.0,0.0,candidate:sha256:dbc3735121fba291e89204d4a198b0571ffbd9e917e4c459ae1fc3cbb6950825
pubmedqa,2,dpr,2,0.5,0.2,0.5,candidate:sha256:c56d489177326f0a8a71e30128c82af6bc6425b1df2d210ebf6b23ddcbf78833
pubmedqa,20,dpr,3,1.0,1.0,1.0,candidate:sha256:e7b8c1cace39de0733f7b7895742f8081354ab6ea3f5f8f275eadfb83456eb96
pubmedqa,200,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:a1eaa5dff1bb8fb99c91ce20a5cd990eba2ea4396bc66450a506b4330bf49cd4
pubmedqa,201,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:f14a0086e129b8365d7ec8100a33bd39bc2ee79442ddf03ef18c5d815a6b948e
pubmedqa,202,dpr,7,0.14285714285714285,1.0,0.14285714285714285,candidate:sha256:563050a9df0bed8be34db75a31b3eb3718f191fa2b5910bae270164a99e2fb0b
pubmedqa,203,dpr,4,0.25,1.0,0.25,candidate:sha256:361d755705571aa3e39830f479b3b8911678ca7215b6c8bfa2c04131a053dbfc
pubmedqa,204,dpr,5,0.4,1.0,0.6,candidate:sha256:97eccbf1044dd55a676f27ca520c9967f397479b919175910e7e202f9a583c0d
pubmedqa,205,dpr,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:ae7cd44211381f59eaca73bc9f463a1ce4746bf1422574662d8c606a10aa19a2
pubmedqa,206,dpr,6,0.16666666666666666,1.0,0.16666666666666666,candidate:sha256:bba90c4bf0597e563b25fb0906b721352ad8fa65c77f56fe5bbeefca59989164
pubmedqa,207,dpr,4,1.0,1.0,1.0,candidate:sha256:4edf84d26e424165cb0a8f146d9bfd85b4d486886d717e99b2df39a2fe242b86
pubmedqa,208,dpr,5,0.2,1.0,0.2,candidate:sha256:e5a8ddf37941143544ecb02b16381952e8b623e0ea2390fb0d0641962b3e4393
pubmedqa,209,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:4a7e5a5fe6ebadd0f8ec426eda55c95fceec577c2caeef97b7efe9690843eaff
pubmedqa,21,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:033cc911ecdc9695fec6ea456f317051eb952cdc9b252d4f7cbbe4f84ec365d0
pubmedqa,210,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:59bfac3a0f67586bb9f871cb2bfa55b6adc6969181209264a7bdb242b62163d5
pubmedqa,211,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:aaf9446cb259e72c6c5507e11dbbe908cb7f1f7e1b97722bce1aa79ae7901e6a
pubmedqa,212,dpr,5,0.2,1.0,0.2,candidate:sha256:297b08ec5e00dd4273ec76cb6ee3714a72c110b7f09a71afb242722da47f3e8b
pubmedqa,213,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:f8d610c408ed7fe12e6836e2af86b6e306190ce883222cd4debcde22f7cff598
pubmedqa,214,dpr,3,0.0,0.0,0.0,candidate:sha256:b6d769250a8af8117b6288426dd96fbb47b9550f6bb7fa4b42fe956ec2596cdd
pubmedqa,215,dpr,2,0.0,0.0,0.0,candidate:sha256:d27e516810e339f63b3ff23cc69a917bfa34a522f70efb9ed46337493e4e2e3c
pubmedqa,216,dpr,3,0.0,0.0,0.0,candidate:sha256:634e7ca9fcf2e6601653335bc853bafef0470630cbda81ffeece31ccecaab6e9
pubmedqa,217,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:f8ca5f54f301fcb0c758c7150ac9fc8fd00944d7031f623cc1f8dc6776819ec5
pubmedqa,218,dpr,6,0.16666666666666666,1.0,0.5,candidate:sha256:d60c6fbbb5682c7dd2dc556ebdce0a9443d8972579839c5928c11f7a5bb2d46a
pubmedqa,219,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:bcc88a6a5a86fe3c0c39d3e601ffa998968f478108d88f537e3bd148f4a88340
pubmedqa,22,dpr,3,1.0,1.0,1.0,candidate:sha256:57b73808ba5bf02f033eca53b087f48a7f3e9fe9c378dc241fd6569ed4c9bea7
pubmedqa,220,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:c894013d386f4b27e7f24e5832975e7486d1441d8ab9e9e52adab3732befd60c
pubmedqa,221,dpr,4,0.25,1.0,0.25,candidate:sha256:a08f4516e7a480ff4b28ea91194f11ef94e3e64bc2a68fd0ba0e77c3cf8dcc9c
pubmedqa,222,dpr,3,0.0,0.0,0.0,candidate:sha256:7b872031d1e8da2faebc9004d7d23424d30a8973442d4617c21a5cb4b230f7cb
pubmedqa,223,dpr,3,0.3333333333333333,0.5,0.3333333333333333,candidate:sha256:9e3367b0ed50f03833679f15306fc5ed028b4384c0bfdb92f6876cb8841cb31d
pubmedqa,224,dpr,6,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:bde4a3d55745f62c319a347a24ecc0258fef803d45af29a20415f1c1afd20467
pubmedqa,225,dpr,7,0.2857142857142857,1.0,0.2857142857142857,candidate:sha256:879dab2cef2adc7dfdeaacedb73a726fc93ced0c5b08c669553444e1a6013543
pubmedqa,226,dpr,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,candidate:sha256:0db53ddd78a08d6beac47afad6a31a71815189669cee4f30e724ffeb3aca7f05
pubmedqa,227,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:6553a92f2431537e6385c72f536df96944d998c608019e8e0c9068d1b501c326
pubmedqa,228,dpr,3,1.0,1.0,1.0,candidate:sha256:660290aaa8fdcfdb5820d396532c50b1134cdbe9d292e333ee503ec36d400889
pubmedqa,229,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:75513c6ddd8acf6bd6dcb3ab5c2e868b49e46f5e89e52da1b983b3f7bf03099e
pubmedqa,23,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:87c54d65371c24b398295eb0915278a93c3e7004d85c2eb86865eb66b63b1a96
pubmedqa,230,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:a036075343107d8d9fd188158727f92fcf9768e81d594508f83378a6f101c56b
pubmedqa,231,dpr,4,0.25,1.0,0.75,candidate:sha256:09b79f858250acc3ca6c1b888e968eee99c6a882acd66646e741bafa11dbb929
pubmedqa,232,dpr,4,0.0,0.0,0.25,candidate:sha256:04c4f8fc44b0a67cc3347123fd727500a37352f688294b1d69a54d95216374ac
pubmedqa,233,dpr,3,0.3333333333333333,1.0,0.3333333333333333,candidate:sha256:7b1211f3a14cb6b24976d93b35bfd05f430a499175af427e27668789afe35ce0
pubmedqa,234,dpr,3,0.3333333333333333,0.5,0.6666666666666666,candidate:sha256:e65af0941f0192772f1640083d7044dca85c6882ef78ee6e67f5524b20731e6d
pubmedqa,235,dpr,3,0.0,0.0,0.0,candidate:sha256:a94e28f24f206ef4152b08cb585e7646fe9a820a8d91f9a9921031cefad98282
pubmedqa,236,dpr,3,0.6666666666666666,0.5,0.6666666666666666,candidate:sha256:3181ea36b3a5ce149ff33ae6cf6a2b28a4d3465471f62abeee07d8830162c108
pubmedqa,237,dpr,3,0.3333333333333333,1.0,1.0,candidate:sha256:70cc80495fcbf41d1c1f1d551794a71b646bc8757ddae9af8a56c7e75824ec3d
pubmedqa,238,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:0d24cc6c8bd486759d528c42cc2c58a2cde35f2f033cd607a667f09c69f77f39
pubmedqa,239,dpr,2,1.0,0.3333333333333333,1.0,candidate:sha256:98f6aef1f36bc3726b4400d92a47b6e8f7869b99e1a977b726057cdb7ad2f5b6
pubmedqa,24,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:0c77437cb81322603334edcae69437f0d637a1601a4d5d00ac83ff4d5ede049e
pubmedqa,240,dpr,3,0.0,0.0,0.0,candidate:sha256:c9a11f9486d3db0f4215aeada787c1e64ae7f90a3eec92bc38a8888c0b200c62
pubmedqa,241,dpr,3,0.0,0.0,0.0,candidate:sha256:981db6f7d6b32e34535974fb469b5a5b02b3296049861558e0f8734b8a1094c4
pubmedqa,242,dpr,4,0.25,0.3333333333333333,0.5,candidate:sha256:a3565d933945d5eb58aeaf70c84dcb0e4e09d98b4e1449c60b6429f0f9a47570
pubmedqa,243,dpr,3,0.3333333333333333,0.2,0.3333333333333333,candidate:sha256:b5ada504fa4c453bb0db2e43c1291b81f3f43594466c65c911a1c81c8302cf68
pubmedqa,244,dpr,3,0.3333333333333333,0.5,0.6666666666666666,candidate:sha256:5549f8318c31dfe5591c2970353fe0bba20a0f90947de4038307f0f66a71b366
pubmedqa,245,dpr,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:a2c600d37dc49313bfdddd356b96ac6c46ebb0207a52fdcd6c04f5f07ee6ebf7
pubmedqa,246,dpr,3,0.0,0.0,0.0,candidate:sha256:72c80171f6b3c2b8ada914922b69c2e8532de37be47c0a75f884518dd1ab9d02
pubmedqa,247,dpr,2,0.0,0.0,0.0,candidate:sha256:e6f9d447fd2754ac82009bc130829457187f1bfd1a50269b0884f934049bcf03
pubmedqa,248,dpr,2,0.5,0.5,1.0,candidate:sha256:b72c468f676f4f047ade9c2989a10788d6433b53d3ffe7f7df30fd71eb7dc9fc
pubmedqa,249,dpr,3,0.0,0.0,0.0,candidate:sha256:fe40141f550e016750c271c22d44ddb9796046e1b054cd64b203b0a8a7f6bf98
pubmedqa,25,dpr,2,0.0,0.0,0.5,candidate:sha256:f7e90dd831915f9a93e5eaf5eea5bd615c86345325fce222b3c9228ebc7fe22b
pubmedqa,250,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:7ca29dd61dc9c6091275abdb9741057363cc2b3dee8e87247255bea61258c29e
pubmedqa,251,dpr,7,0.14285714285714285,0.2,0.14285714285714285,candidate:sha256:393acfc559f76e00bd48ff2368e52282db7d5f96ca4b5fe0f656f523d42cea69
pubmedqa,252,dpr,2,0.5,0.2,0.5,candidate:sha256:fc747fb2c313390a78cbac00590a558a701b597bb39b28a489161071f90910f3
pubmedqa,253,dpr,5,0.2,1.0,0.4,candidate:sha256:466c269cd9983708c103bd670fc92d86402e754d53b80bb404931fb43960bfb2
pubmedqa,254,dpr,3,0.3333333333333333,0.25,0.6666666666666666,candidate:sha256:6bd4a203f9116854f37b88c46e49b3f197949588071c83c9a8925a6ea03cec5c
pubmedqa,255,dpr,3,0.0,0.0,0.0,candidate:sha256:02c544d19753d02225c3fbd60b023bd589f39bfa63a9ccc5f8786d69bc9663c0
pubmedqa,256,dpr,3,0.3333333333333333,0.25,0.6666666666666666,candidate:sha256:1dcc58d4fa8effe2597f3957e0ec1baa679d54c9aa6e3944ce26666abb004d70
pubmedqa,257,dpr,3,0.3333333333333333,1.0,0.6666666666666666,candidate:sha256:3a3994700fa239906a2dcf1edf6bd112ea889c1d95f6a9ac0687173bf5862aeb
pubmedqa,258,dpr,3,0.0,0.0,0.0,candidate:sha256:17bd942b983a544e0183ebf5107376eb0aa3248f6feee9cc6ef5897185712a90
pubmedqa,259,dpr,3,0.0,0.0,0.0,candidate:sha256:684effce75ae0a18464db35136f95b240985f1e547104ce11ab514b1a947f0d8
pubmedqa,26,dpr,3,0.6666666666666666,0.5,1.0,candidate:sha256:6d77821b98fe9d5d3273c962075cf3bc666cde046457083fdcb1966379217df4
pubmedqa,260,dpr,4,0.5,0.25,1.0,candidate:sha256:5b953a477c4efe17f70aa11c890b1fbe3b33e03879c5d77094f5a18f88fc5b30
pubmedqa,261,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:b800b7559ef1fd29ba380b8e8b012464a4efb6ebe6c952adc762fae2fc34c264
pubmedqa,262,dpr,3,0.0,0.0,0.3333333333333333,candidate:sha256:ce2a5548816cbba202286b12b8180e90f6ef380f1c7802323e5ae8d52c716914
pubmedqa,263,dpr,3,0.6666666666666666,1.0,0.6666666666666666,candidate:sha256:b5f09f3f3f97248d980789f6ac280431c37d2dec3c3fccc16f222001b2e354aa
pubmedqa,264,dpr,3,0.3333333333333333,0.2,0.3333333333333333,candidate:sha256:812791b014f0954a396b34a7f7899eff989533a07c489750e0c36241e8b9de91
pubmedqa,265,dpr,3,0.6666666666666666,1.0,1.0,candidate:sha256:3a85c20c826fcda7fa4d500c962a756b2e238ffdfed672cf8a6577f12a55eb09
pubmedqa,266,dpr,4,0.0,0.0,0.25,candidate:sha256:da73ec1df73bc380eb34069cf2dcf5d2834adec9837620993fcced68c1ca5f9b
pubmedqa,267,dpr,6,0.16666666666666666,1.0,0.5,candidate:sha256:01abc05c2541a58fb904a403b795b2cef57c26b8616f6330e2a50fb5e2893827
